Date,WET,Max_TemperatureF,Mean_TemperatureF,Min_TemperatureF,Max_Dew_PointF,MeanDew_PointF,Min_DewpointF,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressureIn,Mean_Sea_Level_PressureIn,Min_Sea_Level_PressureIn,Max_VisibilityMiles,Mean_VisibilityMiles,Min_VisibilityMiles,Max_Wind_SpeedMPH,Mean_Wind_SpeedMPH,Max_Gust_SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees,month,day,year,month_day,dow,week,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Max_Dew_PointC,MeanDew_PointC,Min_DewpointC
2001-04-24T00:00:00Z,2001-4-24,71,66,62,57,53,52,68,64,56,30.12,30.08,30.04,6,6,6,16,8,NA,0,3,,20,4,24,2001,04-24,2,16,21.6666666666667,18.8888888888889,16.6666666666667,13.8888888888889,11.6666666666667,11.1111111111111
2001-04-25T00:00:00Z,2001-4-25,71,66,62,59,56,54,78,68,57,30.12,30.09,30.06,6,6,6,18,13,NA,0,4,,23,4,25,2001,04-25,3,16,21.6666666666667,18.8888888888889,16.6666666666667,15,13.3333333333333,12.2222222222222
2001-04-26T00:00:00Z,2001-4-26,71,68,64,61,59,55,78,74,64,30.15,30.1,30.06,6,6,6,30,19,NA,0,3,,19,4,26,2001,04-26,4,16,21.6666666666667,20,17.7777777777778,16.1111111111111,15,12.7777777777778
2001-04-27T00:00:00Z,2001-4-27,71,68,64,57,56,54,77,68,60,30.18,30.14,30.12,6,6,6,33,25,NA,0,4,,16,4,27,2001,04-27,5,16,21.6666666666667,20,17.7777777777778,13.8888888888889,13.3333333333333,12.2222222222222
2001-04-28T00:00:00Z,2001-4-28,71,68,64,55,54,54,73,64,56,30.15,30.11,30.06,6,6,6,31,22,37,0,5,,12,4,28,2001,04-28,6,16,21.6666666666667,20,17.7777777777778,12.7777777777778,12.2222222222222,12.2222222222222
2001-04-29T00:00:00Z,2001-4-29,71,68,64,55,54,52,73,62,53,30.09,30.04,30.01,6,6,6,25,20,NA,0,3,,6,4,29,2001,04-29,7,17,21.6666666666667,20,17.7777777777778,12.7777777777778,12.2222222222222,11.1111111111111
2001-04-30T00:00:00Z,2001-4-30,69,66,62,59,54,46,88,66,49,30.09,30.05,30.01,6,6,4,30,21,36,0,5,Rain,15,4,30,2001,04-30,1,17,20.5555555555555,18.8888888888889,16.6666666666667,15,12.2222222222222,7.77777777777777
2001-05-01T00:00:00Z,2001-5-1,69,66,62,54,50,46,64,57,49,30.15,30.09,30.04,6,6,6,25,21,34,0,3,,18,5,1,2001,05-01,2,17,20.5555555555555,18.8888888888889,16.6666666666667,12.2222222222222,10,7.77777777777777
2001-05-02T00:00:00Z,2001-5-2,68,65,62,54,51,48,68,60,49,30.21,30.15,30.12,6,6,6,26,16,NA,0,3,,16,5,2,2001,05-02,3,17,20,18.3333333333333,16.6666666666667,12.2222222222222,10.5555555555555,8.88888888888891
2001-05-03T00:00:00Z,2001-5-3,71,66,60,54,51,46,72,58,49,30.21,30.14,30.09,6,6,6,29,18,NA,0,4,,9,5,3,2001,05-03,4,17,21.6666666666667,18.8888888888889,15.5555555555555,12.2222222222222,10.5555555555555,7.77777777777777
2001-05-04T00:00:00Z,2001-5-4,71,66,62,55,53,48,73,62,49,30.15,30.1,30.06,6,6,6,23,15,NA,0,3,,14,5,4,2001,05-04,5,17,21.6666666666667,18.8888888888889,16.6666666666667,12.7777777777778,11.6666666666667,8.88888888888891
2001-05-05T00:00:00Z,2001-5-5,71,66,62,57,55,52,77,66,60,30.12,30.09,30.06,6,6,6,22,13,NA,0,2,,17,5,5,2001,05-05,6,17,21.6666666666667,18.8888888888889,16.6666666666667,13.8888888888889,12.7777777777778,11.1111111111111
2001-05-06T00:00:00Z,2001-5-6,69,66,64,57,54,52,73,66,60,30.15,30.12,30.09,6,6,6,18,10,NA,0,5,,15,5,6,2001,05-06,7,18,20.5555555555555,18.8888888888889,17.7777777777778,13.8888888888889,12.2222222222222,11.1111111111111
2001-05-07T00:00:00Z,2001-5-7,69,66,64,55,54,52,73,66,56,30.15,30.13,30.09,6,6,6,22,15,NA,0,5,,19,5,7,2001,05-07,1,18,20.5555555555555,18.8888888888889,17.7777777777778,12.7777777777778,12.2222222222222,11.1111111111111
2001-05-08T00:00:00Z,2001-5-8,69,64,60,55,53,50,73,65,56,30.15,30.11,30.06,6,6,6,24,17,NA,0,6,,19,5,8,2001,05-08,2,18,20.5555555555555,17.7777777777778,15.5555555555555,12.7777777777778,11.6666666666667,10
2001-05-09T00:00:00Z,2001-5-9,73,68,62,57,52,50,68,60,50,30.15,30.12,30.09,6,6,6,31,15,NA,0,3,,11,5,9,2001,05-09,3,18,22.7777777777778,20,16.6666666666667,13.8888888888889,11.1111111111111,10
2001-05-10T00:00:00Z,2001-5-10,69,66,62,55,53,50,68,62,53,30.18,30.13,30.09,6,6,6,23,11,NA,0,2,,22,5,10,2001,05-10,4,18,20.5555555555555,18.8888888888889,16.6666666666667,12.7777777777778,11.6666666666667,10
2001-05-11T00:00:00Z,2001-5-11,69,64,60,57,56,52,73,68,64,30.15,30.11,30.09,6,6,6,16,8,NA,0,1,,23,5,11,2001,05-11,5,18,20.5555555555555,17.7777777777778,15.5555555555555,13.8888888888889,13.3333333333333,11.1111111111111
2001-05-12T00:00:00Z,2001-5-12,73,68,62,63,59,55,78,74,65,30.12,30.09,30.06,6,6,6,20,7,NA,0,4,,20,5,12,2001,05-12,6,18,22.7777777777778,20,16.6666666666667,17.2222222222222,15,12.7777777777778
2001-05-13T00:00:00Z,2001-5-13,75,70,64,63,59,55,78,69,61,30.12,30.09,30.06,6,6,6,23,14,NA,0,1,,26,5,13,2001,05-13,7,19,23.8888888888889,21.1111111111111,17.7777777777778,17.2222222222222,15,12.7777777777778
2001-05-14T00:00:00Z,2001-5-14,73,68,64,61,59,55,77,71,60,30.12,30.05,30.01,6,6,6,22,10,NA,0,1,,29,5,14,2001,05-14,1,19,22.7777777777778,20,17.7777777777778,16.1111111111111,15,12.7777777777778
2001-05-15T00:00:00Z,2001-5-15,71,66,62,63,60,55,83,76,69,30.06,30.01,29.95,6,6,6,17,8,NA,0,3,,31,5,15,2001,05-15,2,19,21.6666666666667,18.8888888888889,16.6666666666667,17.2222222222222,15.5555555555555,12.7777777777778
2001-05-16T00:00:00Z,2001-5-16,73,68,64,64,62,59,83,77,73,30.04,29.99,29.95,6,6,6,8,5,NA,0,2,,36,5,16,2001,05-16,3,19,22.7777777777778,20,17.7777777777778,17.7777777777778,16.6666666666667,15
2001-05-17T00:00:00Z,2001-5-17,75,70,64,64,62,59,83,76,65,30.06,30.02,29.98,6,6,6,7,3,NA,0,2,,39,5,17,2001,05-17,4,19,23.8888888888889,21.1111111111111,17.7777777777778,17.7777777777778,16.6666666666667,15
2001-05-18T00:00:00Z,2001-5-18,77,70,64,64,62,59,83,72,57,30.06,30.04,30.01,6,6,6,21,4,NA,0,3,,24,5,18,2001,05-18,5,19,25,21.1111111111111,17.7777777777778,17.7777777777778,16.6666666666667,15
2001-05-19T00:00:00Z,2001-5-19,77,72,68,64,62,59,78,71,61,30.09,30.06,30.04,6,6,6,29,14,NA,0,2,,20,5,19,2001,05-19,6,19,25,22.2222222222222,20,17.7777777777778,16.6666666666667,15
2001-05-20T00:00:00Z,2001-5-20,73,70,68,63,60,57,83,70,61,30.09,30.06,30.04,6,6,6,29,18,NA,0,3,,23,5,20,2001,05-20,7,20,22.7777777777778,21.1111111111111,20,17.2222222222222,15.5555555555555,13.8888888888889
2001-05-21T00:00:00Z,2001-5-21,73,70,66,59,57,55,73,64,53,30.09,30.06,30.04,6,6,6,30,18,NA,0,3,,15,5,21,2001,05-21,1,20,22.7777777777778,21.1111111111111,18.8888888888889,15,13.8888888888889,12.7777777777778
2001-05-22T00:00:00Z,2001-5-22,73,70,66,61,59,55,73,68,61,30.12,30.07,30.04,6,6,6,29,22,NA,0,2,,16,5,22,2001,05-22,2,20,22.7777777777778,21.1111111111111,18.8888888888889,16.1111111111111,15,12.7777777777778
2001-05-23T00:00:00Z,2001-5-23,77,72,68,64,60,57,73,68,61,30.15,30.11,30.06,6,6,6,31,19,NA,0,2,,11,5,23,2001,05-23,3,20,25,22.2222222222222,20,17.7777777777778,15.5555555555555,13.8888888888889
2001-05-24T00:00:00Z,2001-5-24,75,72,68,61,59,57,73,66,57,30.18,30.14,30.12,6,6,6,30,22,30,0,2,,14,5,24,2001,05-24,4,20,23.8888888888889,22.2222222222222,20,16.1111111111111,15,13.8888888888889
2001-05-25T00:00:00Z,2001-5-25,80,73,66,63,58,57,73,63,45,30.15,30.07,30.01,6,6,6,28,22,NA,0,1,,14,5,25,2001,05-25,5,20,26.6666666666667,22.7777777777778,18.8888888888889,17.2222222222222,14.4444444444445,13.8888888888889
2001-05-26T00:00:00Z,2001-5-26,86,77,68,61,55,43,73,50,35,30.06,29.99,29.92,6,6,6,25,18,NA,0,1,,23,5,26,2001,05-26,6,20,30,25,20,16.1111111111111,12.7777777777778,6.11111111111109
2001-05-27T00:00:00Z,2001-5-27,80,74,68,64,62,59,78,69,58,30.01,29.97,29.95,6,6,6,33,19,NA,0,1,,25,5,27,2001,05-27,7,21,26.6666666666667,23.3333333333333,20,17.7777777777778,16.6666666666667,15
2001-05-28T00:00:00Z,2001-5-28,75,70,66,64,63,61,88,76,69,30.06,30.02,29.95,6,5,4,24,14,NA,0,1,,26,5,28,2001,05-28,1,21,23.8888888888889,21.1111111111111,18.8888888888889,17.7777777777778,17.2222222222222,16.1111111111111
2001-05-29T00:00:00Z,2001-5-29,73,70,66,66,64,61,88,79,69,30.06,30.02,29.98,6,4,4,21,6,NA,0,1,,29,5,29,2001,05-29,2,21,22.7777777777778,21.1111111111111,18.8888888888889,18.8888888888889,17.7777777777778,16.1111111111111
2001-05-30T00:00:00Z,2001-5-30,73,70,66,64,64,63,94,83,73,30.01,29.97,29.89,6,6,4,23,12,NA,0,3,,25,5,30,2001,05-30,3,21,22.7777777777778,21.1111111111111,18.8888888888889,17.7777777777778,17.7777777777778,17.2222222222222
2001-05-31T00:00:00Z,2001-5-31,73,70,66,66,64,63,94,81,73,30.01,29.95,29.89,6,5,4,21,14,NA,0,1,,28,5,31,2001,05-31,4,21,22.7777777777778,21.1111111111111,18.8888888888889,18.8888888888889,17.7777777777778,17.2222222222222
2001-06-01T00:00:00Z,2001-6-1,75,70,66,64,64,63,88,79,69,30.06,30.01,29.95,6,4,4,28,17,NA,0,0,,25,6,1,2001,06-01,5,21,23.8888888888889,21.1111111111111,18.8888888888889,17.7777777777778,17.7777777777778,17.2222222222222
2001-06-02T00:00:00Z,2001-6-2,75,72,68,64,63,63,83,76,69,30.12,30.05,30.01,6,6,4,31,23,NA,0,1,,22,6,2,2001,06-02,6,21,23.8888888888889,22.2222222222222,20,17.7777777777778,17.2222222222222,17.2222222222222
2001-06-03T00:00:00Z,2001-6-3,78,73,68,64,62,61,78,72,57,30.15,30.1,30.06,6,6,6,32,27,NA,0,1,,17,6,3,2001,06-03,7,22,25.5555555555555,22.7777777777778,20,17.7777777777778,16.6666666666667,16.1111111111111
2001-06-04T00:00:00Z,2001-6-4,78,73,68,64,62,59,78,69,57,30.18,30.13,30.09,6,6,6,30,24,NA,0,1,,18,6,4,2001,06-04,1,22,25.5555555555555,22.7777777777778,20,17.7777777777778,16.6666666666667,15
2001-06-05T00:00:00Z,2001-6-5,77,72,68,64,62,57,83,71,60,30.18,30.13,30.09,6,6,6,28,20,NA,0,1,,20,6,5,2001,06-05,2,22,25,22.2222222222222,20,17.7777777777778,16.6666666666667,13.8888888888889
2001-06-06T00:00:00Z,2001-6-6,77,72,66,64,62,61,83,71,61,30.15,30.07,30.04,6,6,6,29,23,NA,0,1,,20,6,6,2001,06-06,3,22,25,22.2222222222222,18.8888888888889,17.7777777777778,16.6666666666667,16.1111111111111
2001-06-07T00:00:00Z,2001-6-7,75,72,68,61,59,57,78,68,57,30.06,30.02,29.98,6,6,6,31,24,36,0,1,,19,6,7,2001,06-07,4,22,23.8888888888889,22.2222222222222,20,16.1111111111111,15,13.8888888888889
2001-06-08T00:00:00Z,2001-6-8,77,72,66,59,57,57,73,63,50,30.09,30.03,30.01,6,6,6,33,26,44,0,1,,18,6,8,2001,06-08,5,22,25,22.2222222222222,18.8888888888889,15,13.8888888888889,13.8888888888889
2001-06-09T00:00:00Z,2001-6-9,78,71,64,63,59,52,77,65,39,30.12,30.06,30.04,6,6,6,29,22,40,0,1,,19,6,9,2001,06-09,6,22,25.5555555555555,21.6666666666667,17.7777777777778,17.2222222222222,15,11.1111111111111
2001-06-10T00:00:00Z,2001-6-10,80,74,69,64,61,57,78,63,51,30.12,30.09,30.06,6,6,6,29,18,40,0,2,,11,6,10,2001,06-10,7,23,26.6666666666667,23.3333333333333,20.5555555555555,17.7777777777778,16.1111111111111,13.8888888888889
2001-06-11T00:00:00Z,2001-6-11,77,72,68,64,57,52,88,60,44,30.12,30.08,30.04,6,6,6,36,19,45,0,3,,5,6,11,2001,06-11,1,23,25,22.2222222222222,20,17.7777777777778,13.8888888888889,11.1111111111111
2001-06-12T00:00:00Z,2001-6-12,80,74,68,57,55,48,68,53,32,30.06,30.02,29.98,6,6,6,30,21,47,0,1,,1,6,12,2001,06-12,2,23,26.6666666666667,23.3333333333333,20,13.8888888888889,12.7777777777778,8.88888888888891
2001-06-13T00:00:00Z,2001-6-13,80,76,73,59,55,50,53,48,34,30.04,30,29.98,6,6,6,33,21,47,0,1,,2,6,13,2001,06-13,3,23,26.6666666666667,24.4444444444445,22.7777777777778,15,12.7777777777778,10
2001-06-14T00:00:00Z,2001-6-14,77,72,68,63,60,54,78,66,50,30.09,30.04,30.01,6,6,6,31,24,NA,0,1,,21,6,14,2001,06-14,4,23,25,22.2222222222222,20,17.2222222222222,15.5555555555555,12.2222222222222
2001-06-15T00:00:00Z,2001-6-15,86,77,68,61,59,57,78,66,40,30.15,30.1,30.06,6,6,6,36,25,37,0,3,,18,6,15,2001,06-15,5,23,30,25,20,16.1111111111111,15,13.8888888888889
2001-06-16T00:00:00Z,2001-6-16,75,72,68,61,58,57,73,64,53,30.18,30.13,30.09,6,6,6,36,25,45,0,2,,15,6,16,2001,06-16,6,23,23.8888888888889,22.2222222222222,20,16.1111111111111,14.4444444444445,13.8888888888889
2001-06-17T00:00:00Z,2001-6-17,75,72,68,57,56,54,68,59,47,30.15,30.1,30.06,6,6,6,36,23,48,0,2,,10,6,17,2001,06-17,7,24,23.8888888888889,22.2222222222222,20,13.8888888888889,13.3333333333333,12.2222222222222
2001-06-18T00:00:00Z,2001-6-18,84,75,66,59,57,54,73,60,37,30.09,30.02,29.98,6,6,6,32,20,41,0,1,,11,6,18,2001,06-18,1,24,28.8888888888889,23.8888888888889,18.8888888888889,15,13.8888888888889,12.2222222222222
2001-06-19T00:00:00Z,2001-6-19,73,68,64,59,58,55,77,67,57,30.04,30,29.98,6,6,6,30,17,28,0,1,,17,6,19,2001,06-19,2,24,22.7777777777778,20,17.7777777777778,15,14.4444444444445,12.7777777777778
2001-06-20T00:00:00Z,2001-6-20,75,68,62,63,60,54,83,71,61,30.09,30.05,30.01,6,6,6,23,14,NA,0,1,,16,6,20,2001,06-20,3,24,23.8888888888889,20,16.6666666666667,17.2222222222222,15.5555555555555,12.2222222222222
2001-06-21T00:00:00Z,2001-6-21,77,72,66,61,59,57,78,69,54,30.09,30.05,30.01,6,6,6,29,18,32,0,1,,21,6,21,2001,06-21,4,24,25,22.2222222222222,18.8888888888889,16.1111111111111,15,13.8888888888889
2001-06-22T00:00:00Z,2001-6-22,82,75,68,57,51,39,68,45,27,30.06,30.03,30.01,6,6,6,28,22,43,0,1,,10,6,22,2001,06-22,5,24,27.7777777777778,23.8888888888889,20,13.8888888888889,10.5555555555555,3.88888888888891
2001-06-23T00:00:00Z,2001-6-23,78,74,69,61,55,41,68,52,29,30.06,30.03,30.01,6,6,6,30,18,38,0,1,,17,6,23,2001,06-23,6,24,25.5555555555555,23.3333333333333,20.5555555555555,16.1111111111111,12.7777777777778,5
2001-06-24T00:00:00Z,2001-6-24,75,72,69,61,59,57,73,64,53,30.12,30.07,30.04,6,6,6,26,15,23,0,2,,18,6,24,2001,06-24,7,25,23.8888888888889,22.2222222222222,20.5555555555555,16.1111111111111,15,13.8888888888889
2001-06-25T00:00:00Z,2001-6-25,75,72,69,61,59,57,73,66,57,30.18,30.14,30.09,6,6,6,30,19,24,0,2,,23,6,25,2001,06-25,1,25,23.8888888888889,22.2222222222222,20.5555555555555,16.1111111111111,15,13.8888888888889
2001-06-26T00:00:00Z,2001-6-26,77,73,69,61,60,57,73,64,54,30.21,30.18,30.15,6,6,6,36,23,39,0,2,,15,6,26,2001,06-26,2,25,25,22.7777777777778,20.5555555555555,16.1111111111111,15.5555555555555,13.8888888888889
2001-06-27T00:00:00Z,2001-6-27,77,73,69,61,59,54,73,61,53,30.21,30.17,30.12,6,6,6,31,21,45,0,1,,6,6,27,2001,06-27,3,25,25,22.7777777777778,20.5555555555555,16.1111111111111,15,12.2222222222222
2001-06-28T00:00:00Z,2001-6-28,78,74,69,63,60,57,78,63,47,30.18,30.11,30.06,6,6,6,34,21,44,0,2,,10,6,28,2001,06-28,4,25,25.5555555555555,23.3333333333333,20.5555555555555,17.2222222222222,15.5555555555555,13.8888888888889
2001-06-29T00:00:00Z,2001-6-29,77,72,68,63,61,55,73,66,57,30.39,30.1,30.06,6,6,6,40,25,47,0,3,,10,6,29,2001,06-29,5,25,25,22.2222222222222,20,17.2222222222222,16.1111111111111,12.7777777777778
2001-06-30T00:00:00Z,2001-6-30,78,74,69,63,61,61,78,67,54,30.12,30.06,30.04,6,6,6,37,25,43,0,2,,11,6,30,2001,06-30,6,25,25.5555555555555,23.3333333333333,20.5555555555555,17.2222222222222,16.1111111111111,16.1111111111111
2001-07-01T00:00:00Z,2001-7-1,80,74,69,63,62,59,78,67,54,30.12,30.06,30.01,6,6,6,31,28,NA,0,1,,19,7,1,2001,07-01,7,26,26.6666666666667,23.3333333333333,20.5555555555555,17.2222222222222,16.6666666666667,15
2001-07-02T00:00:00Z,2001-7-2,87,78,69,63,57,45,78,56,23,30.18,30.14,30.09,6,6,6,33,27,43,0,1,,17,7,2,2001,07-02,1,26,30.5555555555555,25.5555555555555,20.5555555555555,17.2222222222222,13.8888888888889,7.22222222222223
2001-07-03T00:00:00Z,2001-7-3,77,73,69,63,61,59,78,67,57,30.21,30.13,30.06,6,6,5,37,30,47,0,3,,14,7,3,2001,07-03,2,26,25,22.7777777777778,20.5555555555555,17.2222222222222,16.1111111111111,15
2001-07-04T00:00:00Z,2001-7-4,78,74,69,64,60,57,83,65,51,30.12,30.04,29.98,6,6,2,34,21,44,0,4,,8,7,4,2001,07-04,3,26,25.5555555555555,23.3333333333333,20.5555555555555,17.7777777777778,15.5555555555555,13.8888888888889
2001-07-05T00:00:00Z,2001-7-5,78,74,69,64,60,55,78,62,44,30.09,30.03,29.98,6,6,6,24,16,32,0,2,,18,7,5,2001,07-05,4,26,25.5555555555555,23.3333333333333,20.5555555555555,17.7777777777778,15.5555555555555,12.7777777777778
2001-07-06T00:00:00Z,2001-7-6,77,72,68,61,58,52,73,63,44,30.12,30.08,30.06,6,6,6,23,16,32,0,2,,16,7,6,2001,07-06,5,26,25,22.2222222222222,20,16.1111111111111,14.4444444444445,11.1111111111111
2001-07-07T00:00:00Z,2001-7-7,77,72,68,59,57,52,73,59,41,30.18,30.13,30.09,6,6,6,26,15,33,0,1,,10,7,7,2001,07-07,6,26,25,22.2222222222222,20,15,13.8888888888889,11.1111111111111
2001-07-08T00:00:00Z,2001-7-8,78,74,69,63,60,57,73,63,50,30.18,30.15,30.12,6,6,6,41,18,37,0,2,,14,7,8,2001,07-08,7,27,25.5555555555555,23.3333333333333,20.5555555555555,17.2222222222222,15.5555555555555,13.8888888888889
2001-07-09T00:00:00Z,2001-7-9,78,74,69,63,59,55,73,59,44,30.18,30.1,30.06,6,6,6,33,21,44,0,3,,10,7,9,2001,07-09,1,27,25.5555555555555,23.3333333333333,20.5555555555555,17.2222222222222,15,12.7777777777778
2001-07-10T00:00:00Z,2001-7-10,80,76,71,66,62,57,83,65,51,30.09,30.05,30.01,6,6,6,31,18,30,0,3,,14,7,10,2001,07-10,2,27,26.6666666666667,24.4444444444445,21.6666666666667,18.8888888888889,16.6666666666667,13.8888888888889
2001-07-11T00:00:00Z,2001-7-11,75,72,69,66,63,61,88,73,65,30.12,30.08,30.04,6,6,6,26,18,21,0,3,,29,7,11,2001,07-11,3,27,23.8888888888889,22.2222222222222,20.5555555555555,18.8888888888889,17.2222222222222,16.1111111111111
2001-07-12T00:00:00Z,2001-7-12,77,73,69,64,62,61,78,68,57,30.12,30.09,30.06,6,6,6,32,20,23,0,2,,20,7,12,2001,07-12,4,27,25,22.7777777777778,20.5555555555555,17.7777777777778,16.6666666666667,16.1111111111111
2001-07-13T00:00:00Z,2001-7-13,78,74,69,64,63,61,83,69,54,30.09,30.04,30.01,6,6,4,34,25,43,0,2,,17,7,13,2001,07-13,5,27,25.5555555555555,23.3333333333333,20.5555555555555,17.7777777777778,17.2222222222222,16.1111111111111
2001-07-14T00:00:00Z,2001-7-14,78,74,69,64,63,59,78,69,61,30.06,30.02,30.01,6,6,6,33,25,40,0,1,,19,7,14,2001,07-14,6,27,25.5555555555555,23.3333333333333,20.5555555555555,17.7777777777778,17.2222222222222,15
2001-07-15T00:00:00Z,2001-7-15,80,76,71,63,61,52,69,60,44,30.06,30.05,30.04,6,6,6,33,25,44,0,1,,18,7,15,2001,07-15,7,28,26.6666666666667,24.4444444444445,21.6666666666667,17.2222222222222,16.1111111111111,11.1111111111111
2001-07-16T00:00:00Z,2001-7-16,80,76,71,64,58,48,78,57,32,30.06,30.01,29.98,6,6,6,28,22,45,0,2,,5,7,16,2001,07-16,1,28,26.6666666666667,24.4444444444445,21.6666666666667,17.7777777777778,14.4444444444445,8.88888888888891
2001-07-17T00:00:00Z,2001-7-17,80,74,69,63,57,43,68,54,28,30.01,29.99,29.95,6,6,6,34,22,48,0,2,,5,7,17,2001,07-17,2,28,26.6666666666667,23.3333333333333,20.5555555555555,17.2222222222222,13.8888888888889,6.11111111111109
2001-07-18T00:00:00Z,2001-7-18,78,74,71,64,61,48,73,64,36,30.06,30.03,29.98,6,6,6,38,27,52,0,2,,12,7,18,2001,07-18,3,28,25.5555555555555,23.3333333333333,21.6666666666667,17.7777777777778,16.1111111111111,8.88888888888891
2001-07-19T00:00:00Z,2001-7-19,77,73,69,63,59,55,73,62,47,30.09,30.05,29.83,6,6,6,37,27,46,0,4,,10,7,19,2001,07-19,4,28,25,22.7777777777778,20.5555555555555,17.2222222222222,15,12.7777777777778
2001-07-20T00:00:00Z,2001-7-20,78,74,69,61,58,55,69,58,47,30.06,30.02,29.98,6,6,6,33,23,48,0,2,,6,7,20,2001,07-20,5,28,25.5555555555555,23.3333333333333,20.5555555555555,16.1111111111111,14.4444444444445,12.7777777777778
2001-07-21T00:00:00Z,2001-7-21,80,74,69,61,58,52,73,59,37,30.04,29.98,29.95,6,6,6,29,19,40,0,1,,9,7,21,2001,07-21,6,28,26.6666666666667,23.3333333333333,20.5555555555555,16.1111111111111,14.4444444444445,11.1111111111111
2001-07-22T00:00:00Z,2001-7-22,80,74,69,61,60,59,73,62,48,30.04,29.99,29.98,6,6,6,32,22,47,0,2,,10,7,22,2001,07-22,7,29,26.6666666666667,23.3333333333333,20.5555555555555,16.1111111111111,15.5555555555555,15
2001-07-23T00:00:00Z,2001-7-23,80,74,69,63,61,59,73,64,51,30.04,30.01,29.98,6,6,6,34,23,45,0,2,,13,7,23,2001,07-23,1,29,26.6666666666667,23.3333333333333,20.5555555555555,17.2222222222222,16.1111111111111,15
2001-07-24T00:00:00Z,2001-7-24,80,74,69,64,62,61,78,69,51,30.04,30.02,29.98,6,6,6,33,27,41,0,2,,19,7,24,2001,07-24,2,29,26.6666666666667,23.3333333333333,20.5555555555555,17.7777777777778,16.6666666666667,16.1111111111111
2001-07-25T00:00:00Z,2001-7-25,78,74,69,63,61,55,78,65,53,30.04,30.02,29.98,6,6,6,38,26,48,0,1,,21,7,25,2001,07-25,3,29,25.5555555555555,23.3333333333333,20.5555555555555,17.2222222222222,16.1111111111111,12.7777777777778
2001-07-26T00:00:00Z,2001-7-26,86,78,71,63,56,39,73,51,19,30.04,30,29.98,6,6,6,37,31,48,0,1,,15,7,26,2001,07-26,4,29,30,25.5555555555555,21.6666666666667,17.2222222222222,13.3333333333333,3.88888888888891
2001-07-27T00:00:00Z,2001-7-27,82,76,71,63,59,46,73,55,32,30.06,30.04,30.01,6,6,6,37,23,45,0,1,,7,7,27,2001,07-27,5,29,27.7777777777778,24.4444444444445,21.6666666666667,17.2222222222222,15,7.77777777777777
2001-07-28T00:00:00Z,2001-7-28,78,74,71,63,62,59,73,65,54,30.09,30.05,30.01,6,6,6,34,26,43,0,1,,15,7,28,2001,07-28,6,29,25.5555555555555,23.3333333333333,21.6666666666667,17.2222222222222,16.6666666666667,15
2001-07-29T00:00:00Z,2001-7-29,78,74,71,63,61,59,73,65,51,30.09,30.06,30.04,6,6,6,33,23,40,0,2,,14,7,29,2001,07-29,7,30,25.5555555555555,23.3333333333333,21.6666666666667,17.2222222222222,16.1111111111111,15
2001-07-30T00:00:00Z,2001-7-30,77,73,69,63,60,52,78,61,44,30.09,30.05,30.04,6,6,6,33,21,38,0,2,,12,7,30,2001,07-30,1,30,25,22.7777777777778,20.5555555555555,17.2222222222222,15.5555555555555,11.1111111111111
2001-07-31T00:00:00Z,2001-7-31,78,74,69,63,61,59,78,66,51,30.06,30.02,29.98,6,6,5,32,20,33,0,1,,16,7,31,2001,07-31,2,30,25.5555555555555,23.3333333333333,20.5555555555555,17.2222222222222,16.1111111111111,15
2001-08-01T00:00:00Z,2001-8-1,77,74,71,66,64,63,78,72,69,30.12,30.08,30.04,6,6,5,30,21,37,0,2,,21,8,1,2001,08-01,3,30,25,23.3333333333333,21.6666666666667,18.8888888888889,17.7777777777778,17.2222222222222
2001-08-02T00:00:00Z,2001-8-2,78,74,71,66,64,63,83,70,61,30.15,30.1,30.06,6,5,4,36,21,47,0,1,,17,8,2,2001,08-02,4,30,25.5555555555555,23.3333333333333,21.6666666666667,18.8888888888889,17.7777777777778,17.2222222222222
2001-08-03T00:00:00Z,2001-8-3,78,74,71,64,62,61,78,66,54,30.12,30.06,30.04,6,6,6,32,24,45,0,4,,11,8,3,2001,08-03,5,30,25.5555555555555,23.3333333333333,21.6666666666667,17.7777777777778,16.6666666666667,16.1111111111111
2001-08-04T00:00:00Z,2001-8-4,80,76,71,63,62,57,73,62,48,30.06,30.03,30.01,6,6,6,34,26,46,0,3,,9,8,4,2001,08-04,6,30,26.6666666666667,24.4444444444445,21.6666666666667,17.2222222222222,16.6666666666667,13.8888888888889
2001-08-05T00:00:00Z,2001-8-5,82,80,77,64,59,52,65,51,39,30.04,30.01,29.98,6,6,6,34,23,47,0,1,,6,8,5,2001,08-05,7,31,27.7777777777778,26.6666666666667,25,17.7777777777778,15,11.1111111111111
2001-08-06T00:00:00Z,2001-8-6,80,76,73,66,64,59,73,64,51,30.06,30.03,30.01,6,6,5,32,22,32,0,2,,14,8,6,2001,08-06,1,31,26.6666666666667,24.4444444444445,22.7777777777778,18.8888888888889,17.7777777777778,15
2001-08-07T00:00:00Z,2001-8-7,84,78,71,66,63,46,78,62,30,30.09,30.04,29.95,6,5,5,33,21,NA,0,0,,17,8,7,2001,08-07,2,31,28.8888888888889,25.5555555555555,21.6666666666667,18.8888888888889,17.2222222222222,7.77777777777777
